source_record,source_table,source_table_doi,observable_kind,eta_range,multiplicity_selection,manuscript_bin,fit_ready,mapping_status,pt_low_gev,pt_high_gev,pt_center_gev,yield_value,stat_error,sys_error,total_error
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,1.9,2.0,1.95,0.07282,0.0001581,0.005823,0.005825145887443507
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,1.9,2.0,1.95,0.3927,0.0006181,0.02126,0.021268983229341266
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,1.9,2.0,1.95,0.7902,0.001268,0.04263,0.04264885372433824
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,1.9,2.0,1.95,1.222,0.002331,0.0659,0.06594121291726442
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,1.9,2.0,1.95,1.682,0.004194,0.07922,0.079330939966699
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,1.9,2.0,1.95,2.16,0.00754,0.1019,0.10217857701103496
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,1.9,2.0,1.95,2.653,0.0137,0.1252,0.12594733026150257
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,1.9,2.0,1.95,3.188,0.02532,0.1505,0.15261504644038212
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,1.9,2.0,1.95,3.801,0.0414,0.179,0.18372522962293447
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,1.9,2.0,1.95,5.01,0.1461,0.2361,0.27764801457961125
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,2.0,2.2,2.1,0.05421,9.562e-05,0.00433,0.0043310556662781415
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,2.0,2.2,2.1,0.3013,0.00038,0.01632,0.016324423420139532
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,2.0,2.2,2.1,0.6139,0.0007844,0.03311,0.03311929020012355
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,2.0,2.2,2.1,0.9604,0.00145,0.0518,0.05182029042759216
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,2.0,2.2,2.1,1.334,0.002621,0.06283,0.06288464471554245
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,2.0,2.2,2.1,1.723,0.004726,0.08127,0.08140729682282785
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,2.0,2.2,2.1,2.131,0.008614,0.1005,0.10086848366065587
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,2.0,2.2,2.1,2.57,0.01595,0.1212,0.12224501012311301
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,2.0,2.2,2.1,3.069,0.0261,0.1445,0.14683821028601513
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,2.0,2.2,2.1,4.188,0.09375,0.1977,0.21880208522772354
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,2.2,2.4,2.3,0.03736,7.902e-05,0.002984,0.0029850460901634335
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,2.2,2.4,2.3,0.2152,0.0003196,0.01165,0.01165438304501787
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,2.2,2.4,2.3,0.4477,0.0006668,0.02415,0.02415920367561812
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,2.2,2.4,2.3,0.7076,0.001239,0.03817,0.03819010370501762
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,2.2,2.4,2.3,0.9919,0.00225,0.04672,0.046774147774171146
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,2.2,2.4,2.3,1.287,0.004065,0.06066,0.06079605106419331
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,2.2,2.4,2.3,1.598,0.007426,0.07541,0.07577475553243311
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,2.2,2.4,2.3,1.95,0.01383,0.09197,0.09300403109543155
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,2.2,2.4,2.3,2.381,0.02289,0.1121,0.1144131203140619
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,2.2,2.4,2.3,3.003,0.07901,0.1415,0.16206427768018464
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.02624,6.589e-05,0.002094,0.0020950363939798277
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.1554,0.0002707,0.008416,0.008420352397019973
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.3283,0.000569,0.01771,0.017719138269114556
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.5289,0.001068,0.02853,0.028549982907175267
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.7452,0.001943,0.03511,0.03516372205839422
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,2.4,2.6,2.5,0.9709,0.003519,0.04573,0.04586519662009529
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,2.4,2.6,2.5,1.229,0.006489,0.05797,0.05833204968968603
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,2.4,2.6,2.5,1.468,0.01196,0.06939,0.07041316425214819
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,2.4,2.6,2.5,1.798,0.01982,0.08467,0.08695884831344076
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,2.4,2.6,2.5,2.451,0.07113,0.1159,0.13598634821187017
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.01866,5.525e-05,0.00149,0.0014910239979624741
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.1138,0.0002303,0.006161,0.00616530283846625
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.2425,0.0004862,0.01308,0.013089033212579147
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.3939,0.000916,0.02125,0.021269733331661683
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.5598,0.001674,0.0264,0.02645302016783717
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.7414,0.003057,0.03493,0.035063515924675895
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,2.6,2.8,2.7,0.926,0.0056,0.04378,0.044136701281359936
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,2.6,2.8,2.7,1.16,0.01057,0.05461,0.05562352919403802
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,2.6,2.8,2.7,1.394,0.01735,0.06564,0.06789427148147331
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,2.6,2.8,2.7,1.974,0.06347,0.09446,0.1138030425779557
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.01359,4.699e-05,0.001085,0.001086017062527104
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.08442,0.0001977,0.004571,0.004575273356860769
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.1831,0.0004212,0.00988,0.009888974134863535
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.2996,0.0007963,0.01616,0.016179607340414664
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.427,0.001457,0.02011,0.02016271184637622
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.5711,0.002675,0.02692,0.027052578897399045
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.7271,0.004947,0.03435,0.03470439898629567
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,2.8,3.0,2.9,0.8921,0.009239,0.04249,0.043482861232904166
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,2.8,3.0,2.9,1.085,0.01526,0.05113,0.05335864034999393
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,2.8,3.0,2.9,1.415,0.05357,0.06877,0.0871725748157068
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.009982,4.011e-05,0.0007964,0.000797409413099695
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.06309,0.0001703,0.003415,0.0034192436429713517
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.1383,0.0003648,0.007458,0.007466916568437069
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.229,0.000694,0.01235,0.01236948406361397
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.329,0.001275,0.01553,0.01558225031887243
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.4404,0.002341,0.02078,0.020911448562928394
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.5486,0.004283,0.02628,0.026626725089653816
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.7005,0.008161,0.03302,0.03401356083975919
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,3.0,3.2,3.1,0.8806,0.0137,0.04153,0.04373134916738792
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,3.0,3.2,3.1,1.245,0.05009,0.06031,0.07839836860547547
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.007357,3.419e-05,0.0005869,0.0005878950298310064
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.0476,0.0001469,0.002576,0.002580185189090117
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.1058,0.0003169,0.005708,0.005716790149200861
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.1754,0.000603,0.009461,0.009480196727916569
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.253,0.00111,0.01191,0.011961613603523566
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.3399,0.002042,0.01601,0.016139698386277237
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.4349,0.003787,0.02062,0.0209648698779649
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.5415,0.007125,0.02553,0.026505594220843268
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.69,0.01204,0.03269,0.03483672918056458
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,3.2,3.4,3.3,0.9038,0.04237,0.04404,0.06111250690325181
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.005658,3.005e-05,0.0004514,0.000452399118588885
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.03693,0.0001297,0.001999,0.002003203207365643
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.08335,0.0002819,0.004496,0.004504828921279919
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.1374,0.000535,0.007411,0.0074302857280188084
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.2008,0.0009918,0.009455,0.00950687605052259
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.2718,0.001831,0.0128,0.01293029624563954
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.3457,0.003384,0.01639,0.016735697057487627
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.434,0.006395,0.02046,0.02143612896490409
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.5431,0.01071,0.02573,0.027870001794043718
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,3.4,3.6,3.5,0.8185,0.04042,0.03989,0.05678898220605824
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.00421,2.566e-05,0.0003365,0.0003374769408418892
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.02805,0.0001119,0.001519,0.0015231160855299244
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.06347,0.0002435,0.003424,0.0034326474112556333
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.1071,0.0004676,0.005779,0.005797886749497614
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.156,0.0008651,0.007344,0.007394777482115334
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.2119,0.0016,0.009979,0.010106455412260028
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.2691,0.002955,0.01279,0.013126923668552355
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.3436,0.005631,0.01643,0.01736816228044867
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.4258,0.009385,0.02014,0.02221931198304754
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,3.6,3.8,3.7,0.6101,0.03454,0.02994,0.04571012141747165
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.003262,2.257e-05,0.0002607,0.0002616751705836838
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.02212,9.93e-05,0.001198,0.001202108352021564
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.05021,0.0002164,0.002709,0.00271762947437652
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.08503,0.0004162,0.004586,0.004604847276512001
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.1253,0.0007747,0.005898,0.00594866069716537
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.1701,0.001432,0.008008,0.00813502845723357
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.222,0.002682,0.01055,0.010885569530346128
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.2719,0.005005,0.013,0.013930183954277128
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.353,0.00854,0.0167,0.01875690806076524
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,3.8,4.0,3.9,0.4549,0.0298,0.02233,0.03723800343734879
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.00213,1.144e-05,0.00017,0.00017038448755681958
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.0148,5.099e-05,0.0008011,0.0008027211160172629
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.03408,0.0001119,0.001838,0.0018414031633512526
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.05759,0.0002151,0.003106,0.003113439257477171
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.08512,0.000401,0.004014,0.004033980292465495
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.1167,0.000745,0.005509,0.005559146157459794
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.1513,0.00139,0.007124,0.007258338377342297
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.195,0.002661,0.009179,0.00955693266691777
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.2458,0.004474,0.01169,0.012516899616119001
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,4.0,4.5,4.25,0.3509,0.01643,0.01752,0.02401864484103964
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,21-30,21-30,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.001227,8.653e-06,9.786e-05,9.824181395414072e-05
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,31-40,31-40,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.008622,3.882e-05,0.0004666,0.0004682120805788761
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,41-50,41-50,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.0201,8.573e-05,0.001084,0.0010873847676420706
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,51-60,51-60,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.03497,0.0001671,0.001886,0.0018933880769667903
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,61-70,61-70,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.05162,0.0003114,0.002434,0.002453839024875104
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,71-80,71-80,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.07057,0.0005777,0.00333,0.003379739234023832
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,81-90,81-90,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.09103,0.001075,0.004287,0.004419727819673968
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,91-100,91-100,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.1186,0.00207,0.005583,0.005954392412328902
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,101-125,101-125,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.1559,0.003554,0.007415,0.008222721021657003
ins1735345,Table 1,10.17182/hepdata.91996.v2/t1,pt_spectrum,-0.8-0.8,126-150,126-150,True,matched_to_manuscript_bin,4.5,5.0,4.75,0.2419,0.01361,0.01207,0.01819112420935001
